bilan_financier,actifs,revenu,depenses,taux_interet,flux_tresorerie,capital,agence,banque,lieu
37142.63665375576,29744.016004412195,2714.0436617516584,1761.0712729669679,0.8322306620807229,5878.49552530402,32336.970098259637,Agence_Centre,UBA,Bafoussam
33936.612529083315,26428.21624201619,2855.686654590074,948.1650857348154,8.629596233130185,14135.408882384514,59839.715646142366,Agence_Sud,UBA,Garoua
57237.08622864778,9006.49577463776,4098.278779741224,1334.6053878362213,4.8055994083626805,10347.473761680838,47477.048174669144,Agence_Nord,UBA,Garoua
46648.05822011224,13072.603044007637,1230.5104709363945,1109.9004354412687,0.6875390642248747,11168.813572275963,42878.29295019156,Agence_Nord,BGFI,Yaoundé
60710.007411381375,26585.39831591751,4226.746961037061,2165.28745201952,5.497172551633111,3338.736973194622,45835.71992020266,Agence_Nord,Société Générale,Bafoussam
57098.56436860317,13122.588245231833,1860.8342780398839,901.6056767868442,4.171642789757021,6406.100712348215,28018.709765479383,Agence_Nord,BGFI,Bafoussam
48907.56631014691,18427.567950020828,2786.6781366124683,1946.8488446945555,8.777494048626249,12661.239329338861,59479.08028633665,Agence_Nord,Ecobank,Douala
37298.094228973925,23850.36469317186,2656.6044637610703,1946.4769350543847,2.0399460360938737,10860.322337147758,63896.44502100286,Agence_Sud,Société Générale,Douala
27277.291629712032,13221.588815954554,3470.8426158165757,2414.8101008580434,8.26464609492183,9558.384163943208,44714.9621265786,Agence_Nord,UBA,Douala
43302.275718994686,20737.628543021718,1721.500518493002,1295.1567036852514,5.576886911854527,11694.527075800368,59084.842822883664,Agence_Nord,Société Générale,Bafoussam
62845.981914852084,10661.82153557257,3369.7381328655542,1856.161079790081,0.5461030321346905,14907.393418407446,33170.22161592959,Agence_Centre,Ecobank,Douala
53211.40616195306,15790.426492341503,4619.447698629482,2640.8259182694214,9.718453013254846,9336.872609388849,30434.63720530023,Agence_Nord,BGFI,Douala
31313.91831932018,22238.473538997758,1909.4607963257517,1191.1791615331517,5.126152441032,10208.109407974209,40491.09698474708,Agence_Centre,BGFI,Douala
52597.71388776773,8849.043865278314,3151.7649340883163,732.4798762338202,2.908768542315825,10577.790756193916,45219.292460414785,Agence_Centre,UBA,Yaoundé
55779.76069593255,23083.32316572279,2470.4142577627126,559.9949830461181,4.694068419892581,17176.328905821978,35272.159825082555,Agence_Centre,BGFI,Garoua
36742.138456983004,19862.53540751323,3340.7097649544285,1856.3560144306657,8.57857783517489,3701.9312067429237,46453.218284421804,Agence_Sud,BGFI,Garoua
52305.87658918292,23867.429680920035,3015.318221932602,558.4248959707081,3.049031243850635,12049.669044366423,43676.67378488097,Agence_Sud,Ecobank,Bafoussam
50873.13077669,21567.39893845263,2486.8104727645523,1313.8404735310387,1.9267639648670032,9655.59325372281,28020.31869650734,Agence_Centre,Société Générale,Bafoussam
32855.44553254065,29548.98300981691,3390.2978278968594,1718.6565935194803,1.2907124693088146,11700.315178552539,46225.51620942065,Agence_Sud,BGFI,Yaoundé
55366.81040522425,20876.57151853535,4443.478487829394,1592.587768414957,2.9785939839021127,8027.8823380158265,50362.33891025825,Agence_Nord,Ecobank,Garoua
58411.76789552352,16994.16121212323,2847.276966618161,1712.7224320920861,7.800480870400435,9853.10490742465,42057.63181108469,Agence_Sud,Ecobank,Douala
66245.76864762916,20856.082521225988,3575.8063537185453,1611.144927900427,4.716263651952617,12134.231738396486,53831.77723914031,Agence_Nord,UBA,Douala
65807.03078052355,23803.086203254716,1965.381633703069,2139.4329066566966,2.2748160369354,19338.730603131524,25391.154478036577,Agence_Nord,Ecobank,Bafoussam
29334.959480643633,20342.02049227993,2234.850898545593,1023.8418096306016,1.661849996097492,12424.108568206215,45615.40506558222,Agence_Sud,UBA,Garoua
35932.62440127316,20284.14183842718,3377.925022304302,1161.5024307707345,3.327294765103791,7455.803205908474,25956.631523238702,Agence_Sud,BGFI,Bafoussam
57725.529008129895,15086.058185352713,4187.292822828772,1113.670277364588,9.399243728857089,8728.72095393189,26631.02370120295,Agence_Centre,UBA,Bafoussam
57706.78926368313,15359.693577143364,3284.490679028528,1915.095905931305,3.4302671259002437,8639.757674848437,32428.82999514652,Agence_Sud,Ecobank,Douala
57725.715294590715,10181.763097402145,2749.5535755814767,1950.1992941975318,9.881240759546353,4613.070482109955,28695.27779710906,Agence_Sud,Société Générale,Douala
107790.97235982082,32247.037202308573,2999.4331243386832,1725.6126596592542,4.852304557653562,9009.729424895688,33424.05017510635,Agence_Sud,Société Générale,Garoua
58563.35766039751,11292.957352261004,1999.673812824226,2091.746833444964,1.7916391829015088,12198.487245465236,37430.196271465735,Agence_Nord,BGFI,Bafoussam
67033.48460270898,15149.66361542865,3483.6122610842936,910.9795663118097,8.911400917935094,6177.303642769615,50045.85383597661,Agence_Nord,BGFI,Yaoundé
64310.02645239804,14971.149141015618,3705.8664498587273,2333.6120557755685,4.603553731348269,13145.447953151777,36146.091535531574,Agence_Nord,Société Générale,Garoua
59770.868769586974,26264.47063861109,2638.3277337335358,2261.6193108561292,7.0967134350452445,11463.324463253015,20972.491518764888,Agence_Centre,UBA,Bafoussam
45270.96133039481,17935.352251955806,2623.966281792399,1867.8109986228733,9.837115832091518,7797.300034086887,53680.814157941924,Agence_Centre,BGFI,Garoua
61384.53830739901,28734.194508716137,3212.702583721639,2390.89945438553,0.50175350319974,9575.411087986458,29954.918396619527,Agence_Centre,Ecobank,Garoua
38407.621781936425,15285.56563029292,2650.6242111675238,671.6883961611131,0.9669455978756714,14794.965422923098,39295.35487474446,Agence_Nord,BGFI,Garoua
46447.72089889987,21952.959135566613,2947.093908299342,1237.775931868674,7.204567414627562,12200.643440517597,45358.438083288536,Agence_Sud,UBA,Yaoundé
42719.54678256345,14152.5706271817,4679.777431333212,1132.3482696590238,2.8182500329547198,10026.350964694444,42395.32502083339,Agence_Centre,BGFI,Yaoundé
51228.112090794835,35016.04389441372,2802.3794394032025,1860.7396618786715,1.8430139695009906,9286.950049117047,53130.154570257706,Agence_Centre,Ecobank,Douala
84719.87850010264,11686.81106679341,2713.3278783830224,974.9296301989272,0.39361879819729495,10229.82721135498,45748.03772071311,Agence_Nord,Ecobank,Douala
21991.02211112378,22168.744971589193,2481.966555491873,1878.7475746687428,0.21846711986201806,8464.70932617309,29664.285043634703,Agence_Centre,Ecobank,Bafoussam
60293.9028556177,24436.43816652469,3595.3535771999495,2185.268071998357,7.744856031197909,3685.7514828429557,66142.74608789994,Agence_Sud,UBA,Garoua
25809.261932155227,22896.59368216049,2855.0206614255176,1847.6014500419997,1.3443342736955,16126.533731604191,42332.0015600588,Agence_Nord,UBA,Bafoussam
42921.0220131585,18702.986387856043,2480.501569342859,1641.8755118307506,4.677206159711509,10465.974997598205,38231.91728054192,Agence_Nord,Ecobank,Douala
66334.25895451049,19091.255101866016,4057.0432258184096,1006.0633295496255,6.05896815179483,11194.441795367611,51567.10507666685,Agence_Sud,Ecobank,Yaoundé
50964.200286431944,20306.680303853766,4135.68240361091,1076.5745169373176,4.283518005688462,9826.276750369274,42993.41135116087,Agence_Sud,UBA,Douala
33833.82833106041,18970.98598860058,2519.661147409036,2124.8094526483333,0.27106652336233106,7794.649597826236,44790.73831527193,Agence_Sud,UBA,Bafoussam
39270.444361100475,26747.153817564365,1506.7680389115071,1889.674501952666,7.8350150258790885,9442.226557153688,69906.20798320824,Agence_Centre,UBA,Douala
60193.96623402014,35473.661011139455,3806.0109518695376,1480.490240311228,0.10513224541653488,5201.815713417066,36698.542860939444,Agence_Sud,Société Générale,Bafoussam
39044.50052424295,16097.557504945165,2452.296139391997,1291.0452271170548,7.61889894377484,16831.259494159913,36186.86927179125,Agence_Nord,UBA,Bafoussam
53246.878843729624,10411.379142946455,3632.500479330215,487.09606344431154,8.933044937881228,6296.464004732812,41398.942144149565,Agence_Sud,Ecobank,Bafoussam
50683.5775985572,19382.025661541215,1423.9169458305316,964.5737906577806,4.328399210571723,6904.1011484584615,52858.19122697246,Agence_Nord,Société Générale,Bafoussam
40225.99478591274,38057.96536358023,3714.0778706394476,2455.7095435698616,5.355424730977982,8679.222386840798,21921.59163771521,Agence_Nord,UBA,Douala
82159.16133987988,14374.278024211884,2031.062456575375,859.7722144987666,4.7698339261765375,13864.227174557132,16413.329302281938,Agence_Centre,Ecobank,Bafoussam
59508.78533477017,31473.81763810847,3584.6112952532194,1594.7399106105404,3.892086186234388,10043.526997787962,32954.61675255823,Agence_Sud,BGFI,Bafoussam
19622.861200135892,31743.905698535084,3011.4184542691473,2003.7219865975992,8.874245353703603,6291.5926119086125,20392.924491288555,Agence_Centre,Société Générale,Garoua
52796.814721541414,16124.882308044038,2236.848464482684,872.5386659988537,8.939335106699906,13763.015082272019,34902.02382969234,Agence_Sud,Ecobank,Bafoussam
40073.20302847418,23982.881554296928,2674.3709496585757,1592.3552373905416,3.3581636464153455,12193.001880356444,46029.99635355148,Agence_Sud,BGFI,Douala
62786.50002194336,31398.776361899767,3549.054765565361,1968.9577687553274,6.15069754014698,11615.304871649358,29311.01363737284,Agence_Sud,Ecobank,Bafoussam
38112.188923509486,17346.10581308759,3084.7155624921875,1506.2496609536252,9.269075621458642,12147.20272351252,22878.08107862389,Agence_Sud,UBA,Yaoundé
48278.95337799651,18574.937479283468,3467.5303843779875,2934.2015278333843,9.620584989413516,17183.085701747354,40832.045940584176,Agence_Sud,UBA,Yaoundé
57574.80918470686,15928.233602359494,4581.152467612388,665.7003705609023,5.089590404220475,16555.284685108338,50350.521815382046,Agence_Nord,BGFI,Bafoussam
62986.327912551824,12896.70288514993,1748.6067106311589,2029.3642649419394,4.528248052843268,7939.853970990114,19660.318737800648,Agence_Nord,UBA,Yaoundé
31995.553894163357,15455.057184537949,4293.770059974899,1413.5991313017678,2.786943159285258,14871.654978433457,49842.78877967181,Agence_Sud,Ecobank,Yaoundé
44982.481462385775,11432.418132664205,3083.48475001857,1885.9600774183375,9.5887187319041,11149.504569276702,49807.67444485991,Agence_Nord,BGFI,Douala
42875.82033258566,20238.58427781458,2280.9727613414975,1720.653575849623,1.4281430447286736,11497.287448413248,51449.021225879536,Agence_Centre,Ecobank,Garoua
40200.06151139432,14610.187382589507,1935.7490994088082,1133.4219014450018,5.7982957604772505,4923.187505070015,54621.762578460235,Agence_Centre,Ecobank,Yaoundé
76481.81360421646,21636.501382535233,2848.703687378373,1614.4981962296702,2.8255026751863888,9488.842703835413,66424.16709591539,Agence_Centre,Ecobank,Yaoundé
56074.725664414334,9108.730476574608,3737.3200895395676,571.0492743008564,2.790082903477966,7561.529228990305,35726.89541657134,Agence_Sud,UBA,Garoua
31086.740684974324,22316.161625501198,2897.960703697973,1801.6237502856968,4.049685873761884,12484.176444679928,41314.858960934296,Agence_Sud,UBA,Garoua
63767.92920582164,25834.70273126247,4208.923944197878,1649.0792329952628,9.987929358156546,13213.241501208415,35002.73880102369,Agence_Nord,Ecobank,Yaoundé
81832.3429551895,6043.850501999812,1839.0594479587528,1819.330084321551,0.5496630683982207,3776.540946951066,40023.72213706973,Agence_Nord,Société Générale,Bafoussam
65486.97890826721,22618.395988933004,2990.3288417231565,2029.059162543575,5.785418182035315,9933.89540798719,58394.48026763574,Agence_Nord,Ecobank,Yaoundé
27209.4505106898,28593.682947313046,1998.0852444695047,1683.8099201048553,0.8257215803527718,13365.584514382757,23859.826192831973,Agence_Centre,Ecobank,Bafoussam
42736.48890700623,11532.512869161563,3290.9055060999744,1574.044709899138,1.5452082999051897,9439.963113059664,29667.403934013095,Agence_Centre,BGFI,Bafoussam
69003.66723779934,31708.006707863926,3709.5099120778405,1059.465831669354,4.395629417728987,12187.190935007093,56526.17123805474,Agence_Centre,Ecobank,Bafoussam
39384.958015718286,22933.133065562317,2663.3905650551574,1143.8896181754744,5.104601313464413,11053.496402881252,52240.43808282508,Agence_Centre,UBA,Garoua
56657.291422193426,15064.917009691138,916.6289146982926,2093.3673100886654,2.58792408364524,11024.98069585788,35642.42023819507,Agence_Nord,BGFI,Yaoundé
61619.510801440054,19609.61645639606,3159.1585174371958,2218.1677028529894,3.164571308744162,9186.055065795108,50252.82401344864,Agence_Sud,Société Générale,Yaoundé
36096.04292632875,23908.288387652057,3349.3908413868076,1380.944781843973,0.8696702025593306,6350.2575875928715,44094.5901099044,Agence_Sud,BGFI,Douala
49107.119659072996,20532.03773988688,3323.435803969358,1523.0013736266371,3.0321978384425052,6635.409557724917,58003.29530801186,Agence_Centre,Société Générale,Garoua
1380.9898989639114,23771.291947124584,3988.6257534577235,1047.692812503117,9.66558439380544,12128.05754336595,40894.11512592127,Agence_Sud,BGFI,Douala
34634.185379985654,13555.284848444437,2143.157056280761,2086.3784226337225,9.447073816724817,10058.37476655665,52307.58536647099,Agence_Sud,BGFI,Douala
46211.4777291026,21185.525768252544,3544.1728843603596,1832.7084118458893,3.34878290136985,9584.463266178325,71704.14292591144,Agence_Sud,Société Générale,Bafoussam
31283.252270527257,10103.998521665138,3954.00600998238,2470.6087182318747,5.708539362787616,8728.329873032942,47177.1898605696,Agence_Centre,UBA,Garoua
74486.16955897454,19221.417570559097,1577.1299327947866,1060.8384614101305,9.095953911109444,9084.433463557745,40591.93798953812,Agence_Nord,UBA,Douala
28547.87933059051,13672.646509746472,3255.7214607351816,1310.9960504908913,0.061838226408966745,13140.735383464418,48669.36382265175,Agence_Nord,UBA,Yaoundé
43399.332699545244,14851.290401871634,2596.6561351938626,1615.7229612627862,8.106835703375918,8994.26775439592,35616.62970155338,Agence_Sud,BGFI,Douala
51961.10865929137,28652.65222647306,2934.7818615186834,1823.2447688628854,9.48369552788919,5976.805860095294,68655.61246629679,Agence_Nord,Ecobank,Garoua
71619.09933599173,27639.170844159882,3278.141186830669,1392.1661812261839,0.9132573433355706,12230.95532662052,42160.85245235178,Agence_Nord,BGFI,Yaoundé
28462.06773230841,24263.96684635024,2610.217148709158,1063.5194547731498,1.6144768603292103,9385.37000840585,36724.800157293845,Agence_Centre,Ecobank,Yaoundé
67447.45628232439,12353.810647291946,2459.4335366707105,1940.7037644617856,9.607463027713553,10094.187596598329,29971.731939759564,Agence_Centre,Ecobank,Yaoundé
50153.4959152938,17785.140852136385,3027.32193399042,1860.5676812727909,5.375401436403463,14822.73491919853,53166.64229927726,Agence_Sud,UBA,Bafoussam
35277.37023428074,28491.683899854284,2130.203248909758,1041.8629497181375,0.14196634471723701,9938.318327948478,50406.24895393287,Agence_Sud,Ecobank,Yaoundé
56931.55211394906,20992.018395479332,2131.339896891852,2177.721400552748,2.5763199876352916,10867.551019356177,34031.747543030884,Agence_Sud,BGFI,Bafoussam
52985.895433602054,36235.30677987186,3543.4986263652027,2085.099354598302,4.499436742688596,6463.229526105024,46917.416141469075,Agence_Centre,BGFI,Bafoussam
40996.74684261808,22753.224875760603,2080.9647718730753,1567.1482486238965,6.929089110247677,9340.99164294712,21897.328381445725,Agence_Nord,UBA,Douala
51047.031274850284,21344.34381543022,3533.0500007273695,1539.7989311880183,7.3316037813679955,11828.578135625803,42219.64690087787,Agence_Centre,Société Générale,Douala
44220.2960470736,17836.18475058249,3370.073034283161,1777.0288855579536,9.95421512925456,5333.878798476273,45433.07622492033,Agence_Centre,BGFI,Yaoundé
51702.76017876872,20934.786333475975,1619.3546169675226,1069.148464871871,2.8751119938375904,10602.535279347128,60487.957714710676,Agence_Nord,Ecobank,Garoua
59931.9601178157,18932.711145336194,2457.948278131476,1515.015739582041,5.382201018684753,10302.373217934419,30750.174367255728,Agence_Nord,BGFI,Yaoundé
73790.25224218029,24956.760736820135,3955.2875224378977,423.80822769540987,5.33323547859605,10123.862366762318,24659.768454372108,Agence_Sud,BGFI,Douala
31432.767517597265,26696.916217562088,2215.0675750882547,1938.2278227514678,4.0564525944723755,13111.476695974729,29254.864468899497,Agence_Nord,BGFI,Yaoundé
81995.500619844,14498.073776444355,2628.4765901524897,719.2533887790703,1.691618938424202,11003.315544545565,23961.177996220962,Agence_Nord,Société Générale,Douala
20718.68300716247,10681.369325095553,3369.648714601517,2251.7099142144993,9.774565631838426,14434.215695069332,56039.8882931078,Agence_Nord,Ecobank,Yaoundé
47723.22357446625,7146.562388276923,3626.7124074260764,1334.9399530167748,8.53317186666586,7019.231453217892,58583.671540288444,Agence_Nord,UBA,Garoua
58824.75809726865,23555.939288387806,2798.7688911644036,1394.1665090344115,4.983330282942372,10407.773701655044,43842.59893538595,Agence_Sud,BGFI,Yaoundé
54214.87801602549,12276.433756782884,2521.991844246687,1186.1330469577472,6.032454226840298,10253.400359169842,54655.53934822178,Agence_Sud,Ecobank,Garoua
40659.50720269109,4929.76584933262,4137.895889358806,1355.980563038962,2.2726105355966233,6792.23651873476,41607.50056696282,Agence_Nord,Ecobank,Garoua
46878.16624464087,22720.05023171675,4391.119731038063,2209.265672574018,5.4378707039174685,12868.885006274038,38858.66022759081,Agence_Nord,UBA,Yaoundé
42604.985980117504,37450.99662202953,3783.0864406254364,256.09567173246023,6.949701331214758,16974.019917558453,36003.54857135486,Agence_Sud,BGFI,Garoua
41159.52864583683,19957.503619220748,3068.254514052019,2138.482693044094,5.151670283865888,9948.981776548508,36275.308103469215,Agence_Sud,Société Générale,Garoua
62744.03145531537,25869.435421161492,2353.387422687259,1669.011740550854,9.902851705849413,11515.063264821301,21426.381324291626,Agence_Nord,Ecobank,Douala
55355.23228947571,20572.805509832957,2335.6444747547475,896.4891760713922,6.113416562477262,10253.555427445981,43171.05716328807,Agence_Centre,UBA,Douala
39606.35607109019,19307.772427662003,3418.011284212606,962.343803475381,3.7097371259216905,7859.245990278472,39515.99307743148,Agence_Sud,Société Générale,Garoua
63493.99813149876,26433.535380914378,3334.7185767109468,2338.1965136041017,7.721520276158381,4537.719166593952,48944.32868893451,Agence_Sud,Ecobank,Bafoussam
54609.49281314914,17968.07819067944,4121.278874357144,1027.2465600286343,1.7046251158164205,7882.679550713905,41122.281957263316,Agence_Sud,BGFI,Yaoundé
62192.931782584405,21871.746198503322,3520.360074028911,923.3247447020203,3.8451581370626653,5824.124857144806,38047.5555811709,Agence_Nord,Ecobank,Garoua
59444.432628854185,22251.884643372097,1797.5357585921456,2068.6572711823646,3.4695895037758584,15112.306234177355,29545.68363990843,Agence_Nord,Société Générale,Yaoundé
37565.07483616892,15323.366824498658,3841.5580941783346,1669.2764381429572,4.318070951077773,9654.670918230282,40865.838841861136,Agence_Sud,Société Générale,Douala
41597.284397045456,26944.29644675566,2201.55149814847,1031.0372117318007,7.8177982592872635,8962.242012858487,48858.84676979394,Agence_Nord,BGFI,Yaoundé
61209.40407684893,18775.28170313214,2692.8229824381187,1608.3124877023095,4.841730321634074,12667.461474363417,26279.93210699367,Agence_Nord,BGFI,Garoua
59155.55398150197,14709.783883550088,3200.1601650013554,987.1236581798613,7.940144502659628,6634.746691432336,41049.68504416887,Agence_Sud,UBA,Garoua
49686.47609053778,23755.568904992826,4596.533991827171,2050.4106992113025,5.764889031398659,7699.407885986343,42796.51541835381,Agence_Nord,BGFI,Garoua
51759.91074963173,13710.72412746274,5487.934844804289,2030.6854824365669,3.4206943465755533,10204.216807745863,31383.22259658083,Agence_Centre,UBA,Garoua
69164.97343682637,20197.268101583897,3485.3784473089463,1766.0030994109716,8.099787436834724,13086.306974270441,32945.724341103996,Agence_Nord,Société Générale,Bafoussam
41126.42916746255,19936.167023490576,2853.4427050236895,1680.8305306235084,2.382896705530916,11505.055135506365,42767.33018519457,Agence_Nord,Société Générale,Bafoussam
58206.460717550566,27601.268960821046,3427.60451878444,2380.5940624336868,2.2438297979979547,10744.975427547646,26398.947780488525,Agence_Sud,Ecobank,Bafoussam
46967.110213491585,23322.88763015967,3710.124340699069,1499.8431636941127,5.045029240548358,10234.353205708048,44199.08458299271,Agence_Sud,Ecobank,Garoua
46734.78195159169,19824.811288783992,2743.465899554247,909.0629372895994,2.608492459620889,11200.707566580326,29255.7475160896,Agence_Centre,UBA,Bafoussam
66481.65277980786,25724.364094402008,4436.169084729858,1724.7369564161534,0.09087034951216322,10604.958715387764,52754.244316398595,Agence_Nord,BGFI,Yaoundé
62381.245234820446,29731.452843121195,3184.0566073531218,2543.023524768557,6.482975272988015,6910.083175669193,68053.9329446596,Agence_Centre,BGFI,Garoua
62202.644540009576,23904.672144463035,3398.1944712731156,992.620253407074,5.11093821472398,10138.237664899454,29670.918379578165,Agence_Centre,Ecobank,Douala
69582.18210731493,20072.468338903665,3532.739401643569,1319.268616653007,4.455178144931612,6778.934023246742,46410.4943484961,Agence_Sud,Société Générale,Garoua
50315.05762449138,10817.146373548883,3337.2692884915646,1708.2230190507264,9.669685146183154,10243.247628702471,31279.09714141577,Agence_Nord,UBA,Yaoundé
60229.294569424455,12544.20435847239,3671.15240037569,1473.0475754971303,5.711991839629137,8558.056175535276,52491.45008557347,Agence_Sud,Société Générale,Bafoussam
45345.99865109816,17863.427069517325,2506.1974507624614,1008.8482098113427,8.634315777893844,17618.144868348583,24816.899090977422,Agence_Centre,Société Générale,Garoua
54862.49528732663,15733.414584885017,2553.3585968431757,2060.9289281152355,1.3945023620516017,9880.316848744864,45767.04110113255,Agence_Centre,BGFI,Bafoussam
48047.85418448473,18691.200879101878,2119.876613622644,2660.0203610086296,5.692064631294277,5787.281301215234,29524.13239732777,Agence_Sud,UBA,Garoua
51454.93947489077,20396.54947427975,3351.600984496181,1598.0657295119536,8.67979626730903,9597.459367969226,37516.184930819574,Agence_Sud,Société Générale,Yaoundé
58927.3553815537,23707.849280497117,3623.1492028096914,1047.965855132,5.83105757279898,11558.076236913665,27627.696698232314,Agence_Sud,Ecobank,Garoua
37726.689751497914,19506.50855358636,3366.2182929215087,725.5197374732625,7.180141781270015,15020.09183845757,49868.20565074904,Agence_Sud,Ecobank,Bafoussam
81385.8091352819,23405.511506783412,4339.59394667803,1628.9879906105905,3.7204356781220738,8231.642800183845,29956.235746724957,Agence_Sud,BGFI,Bafoussam
34909.73927750447,20451.320903670843,2995.523184936763,2051.938671658129,0.9244951703706661,5252.71607792908,46623.57111198193,Agence_Centre,Ecobank,Yaoundé
31787.17080818402,6171.734035522901,3534.99332447401,1737.583873247691,4.579002951270715,12450.511034292944,35870.823660852,Agence_Sud,Ecobank,Garoua
67371.66310250101,13424.65224326872,2126.639299088549,1498.798079540573,3.9447939083885752,5858.203882301046,38626.331538413644,Agence_Nord,Société Générale,Douala
61874.94040944404,18991.387109948693,2690.3202380204793,1205.364174105347,8.670601823789474,8691.533675477545,41773.07088880154,Agence_Centre,Ecobank,Garoua
59361.79725578232,11532.136800112246,3556.430206052622,953.9181836409551,2.4399530235247227,9227.138543467017,30858.103940093817,Agence_Centre,Ecobank,Yaoundé
59425.1826389642,24199.501109973433,3679.2816885945153,1917.375663162441,9.66734227535108,9791.099640099676,42524.405362490645,Agence_Nord,Société Générale,Douala
49816.29840729628,30715.255826405883,2764.826441868654,1956.8858106927928,9.581381198044962,12067.493371223007,58364.01477225294,Agence_Nord,BGFI,Yaoundé
36541.18442771253,28531.332961881217,2942.7205985135465,727.1351066546334,2.476316430714387,7949.097153140837,30662.862570007426,Agence_Centre,BGFI,Garoua
51137.068372905895,18505.899903488546,1785.7010026553526,2294.919489090342,3.480519554773205,9178.812243499719,54061.721719286135,Agence_Sud,UBA,Douala
39842.574327318325,30435.082957949664,2714.3766393547126,1787.0356104470006,8.95555740873885,9957.188941151835,57977.171601853406,Agence_Centre,Ecobank,Yaoundé
64626.796001266266,21040.67220041478,3712.306530815829,2199.7973225728965,9.666222208961075,10448.793872556364,30206.140131663473,Agence_Centre,Société Générale,Bafoussam
47794.13927746792,17640.398202173725,3460.164012885253,828.9361257574425,4.434391028360441,10293.481524123768,22539.344738913376,Agence_Nord,UBA,Douala
37617.54204811233,15706.181355213423,3400.532577104968,817.0879222922806,3.2099704564089784,11308.017325667739,43623.53080206118,Agence_Centre,BGFI,Douala
45179.2123752051,17882.712194583102,3039.818949744768,1425.5153451163515,5.260940132515421,12531.518528925211,33431.10972679753,Agence_Sud,BGFI,Yaoundé
56193.97181413436,17282.7622702114,3005.650526902541,1751.392213447597,6.8776920636573475,11177.902346952904,62423.23862995603,Agence_Nord,Société Générale,Bafoussam
41544.13170794038,21192.913556628413,2471.743088421242,2398.180411463482,2.734745153749798,11360.756570527656,40417.690485997984,Agence_Centre,UBA,Douala
37666.69406650353,21124.01786734905,3559.0627361620277,1853.0394569075656,7.364731746190728,5253.330499760567,30373.60710357785,Agence_Centre,UBA,Yaoundé
53655.30817237868,20021.322141073902,3336.778355511512,1378.6593615939832,0.5165735711464103,10150.683097497042,26234.085867859463,Agence_Sud,Société Générale,Douala
53674.49856663084,23058.56718822445,3393.6150783942394,986.8153961670539,0.4929449276441644,11438.522644004826,53078.85950908996,Agence_Centre,Société Générale,Douala
42395.85236943305,28334.523923504392,2579.172125865936,2115.000286359575,3.8628770514554525,12186.82358371135,33145.79231098976,Agence_Centre,UBA,Douala
42934.425415725156,26646.878948089266,1277.3256641030046,1017.6472871246426,3.534731920607206,7922.947677298617,40525.94559352514,Agence_Centre,BGFI,Bafoussam
53480.74906036454,9605.714220850676,3877.7221694029568,2314.234277386161,3.1563321536715225,8022.882175334065,51469.63294134977,Agence_Centre,Ecobank,Garoua
28278.734877540137,2122.5520556863157,2616.9300351932766,1357.8076751967453,4.9101976266891,8277.697974149205,34188.89977683004,Agence_Sud,BGFI,Garoua
28888.043384351673,26540.239378674916,2309.7793887655034,2295.291036308925,3.207335823115712,11609.24169967403,39448.85405511807,Agence_Centre,Société Générale,Bafoussam
39223.33668121346,10431.849111092053,3554.783129531195,1839.4656450296393,1.9225791846809193,13101.643164772626,39801.17908212976,Agence_Centre,UBA,Bafoussam
46798.292724322295,18426.642186751214,2686.389888064696,1431.502255278771,3.094695490886009,8777.619678125195,48199.8941381931,Agence_Centre,UBA,Yaoundé
54663.61348397007,11809.208817584484,3847.9491072372975,1240.3018140869367,9.74904272810235,12723.886940881148,47088.93202612391,Agence_Nord,Ecobank,Douala
72130.34325424329,7386.136936939862,3493.604759661358,1329.5460613269602,4.111134169948486,10370.439427493782,37358.63522494206,Agence_Sud,UBA,Bafoussam
62864.89434803029,23790.239097433518,3546.855458560382,1714.1583461876187,4.447127768583358,9627.142668512692,40763.78873795821,Agence_Nord,Ecobank,Yaoundé
47600.922050548594,25314.086122118526,1907.2354310395726,1538.5782481088584,5.7654498995114,9365.847310546093,35538.65186171814,Agence_Nord,BGFI,Garoua
49714.75688145967,15964.427194912963,3969.5551883091202,1203.0942959656475,9.833407684142266,12239.834093806472,22268.651116966663,Agence_Sud,BGFI,Garoua
34962.05953043287,1862.7039549856308,3209.000424987085,1417.1842948411838,2.41601276435763,10976.733450361211,43091.210288777555,Agence_Nord,UBA,Garoua
49722.30296011415,16176.28886223262,2704.5782886030374,1539.288514859575,6.812821105324338,16827.476282942913,62706.30112999681,Agence_Nord,UBA,Garoua
45670.120416197926,22742.628037817827,3114.710773873801,435.63295279259387,7.159846935417241,7443.326071008028,29395.370311707244,Agence_Nord,Société Générale,Yaoundé
54840.778405071345,9647.6190185811,1579.011813681344,1729.0840573943494,6.0732441679306595,11554.305106089927,30723.643484767563,Agence_Sud,Société Générale,Douala
37591.53584671515,21283.51943845409,3326.9222491845367,1010.1393876415966,0.8857833963664408,8412.396970565462,29551.266740275103,Agence_Centre,UBA,Yaoundé
57790.197713617585,19892.831055789033,2176.5027934543427,923.3337983971275,6.768722758275764,7392.139039034068,48695.101344677474,Agence_Sud,UBA,Douala
72991.08369503866,24055.040497207618,1917.8637713251724,656.3278264446449,0.6409471103617548,9967.398588895083,45381.82545035728,Agence_Sud,BGFI,Garoua
48368.597773147136,20837.062578899073,1782.112651025687,603.0537510660548,5.961426495498969,10412.057438221109,38097.54769100252,Agence_Sud,UBA,Bafoussam
